cluster;nbAircraft;uncertainty;clusterId;iterations;rdOff1;rdOff2;InitialConfigurationCost;AlgorithmConfigurationCost;ConfigurationsDistance
cluster_15ac_2err_7;15;2;7;3;0;1;107;172;22;
cluster_15ac_2err_7;15;2;7;4;0;11;107;2604;2;
cluster_15ac_2err_7;15;2;7;0;1;12;107;2659;25;
cluster_15ac_2err_7;15;2;7;1;1;6;107;160;20;
cluster_15ac_2err_7;15;2;7;2;1;12;107;2645;18;
cluster_15ac_2err_7;15;2;7;3;1;13;107;2642;18;
cluster_15ac_2err_7;15;2;7;4;1;11;107;227;38;
cluster_15ac_2err_7;15;2;7;0;2;3;107;127;7;
cluster_15ac_2err_7;15;2;7;1;2;5;107;2749;44;
cluster_15ac_2err_7;15;2;7;2;2;5;107;2664;23;
cluster_15ac_2err_7;15;2;7;3;2;12;107;148;13;
cluster_15ac_2err_7;15;2;7;4;2;3;107;161;18;
cluster_15ac_2err_7;15;2;7;0;3;9;107;218;36;
cluster_15ac_2err_7;15;2;7;2;3;2;107;183;19;
cluster_15ac_2err_7;15;2;7;3;3;11;107;154;11;
cluster_15ac_2err_7;15;2;7;4;3;7;107;149;12;
cluster_15ac_2err_7;15;2;7;1;4;1;107;230;42;
cluster_15ac_2err_7;15;2;7;0;5;1;107;2723;45;
cluster_15ac_2err_7;15;2;7;1;5;2;107;2645;19;
cluster_15ac_2err_7;15;2;7;2;5;11;107;2672;25;
cluster_15ac_2err_7;15;2;7;3;5;4;107;2635;15;
cluster_15ac_2err_7;15;2;7;4;5;11;107;2710;42;
cluster_15ac_2err_7;15;2;7;0;7;1;107;175;30;
cluster_15ac_2err_7;15;2;7;1;7;8;107;142;14;
cluster_15ac_2err_7;15;2;7;2;7;8;107;151;16;
cluster_15ac_2err_7;15;2;7;3;7;1;107;227;36;
cluster_15ac_2err_7;15;2;7;4;7;12;107;2639;15;
cluster_15ac_2err_7;15;2;7;1;8;12;107;152;14;
cluster_15ac_2err_7;15;2;7;2;8;9;107;2583;9;
cluster_15ac_2err_7;15;2;7;4;8;12;107;113;3;
cluster_15ac_2err_7;15;2;7;0;9;8;107;2617;19;
cluster_15ac_2err_7;15;2;7;1;9;3;107;176;25;
cluster_15ac_2err_7;15;2;7;2;9;8;107;2704;34;
cluster_15ac_2err_7;15;2;7;3;9;11;107;150;23;
cluster_15ac_2err_7;15;2;7;4;9;7;107;2610;19;
cluster_15ac_2err_7;15;2;7;3;10;7;107;142;10;
cluster_15ac_2err_7;15;2;7;4;10;12;107;162;14;
cluster_15ac_2err_7;15;2;7;0;11;13;107;115;6;
cluster_15ac_2err_7;15;2;7;1;11;3;107;137;10;
cluster_15ac_2err_7;15;2;7;2;11;1;107;198;33;
cluster_15ac_2err_7;15;2;7;3;11;4;107;117;6;
cluster_15ac_2err_7;15;2;7;4;11;0;107;2604;2;
cluster_15ac_2err_7;15;2;7;0;12;5;107;2710;33;
cluster_15ac_2err_7;15;2;7;1;12;6;107;120;4;
cluster_15ac_2err_7;15;2;7;2;12;13;107;121;4;
cluster_15ac_2err_7;15;2;7;3;12;6;107;112;4;
cluster_15ac_2err_7;15;2;7;4;12;7;107;2653;16;
cluster_15ac_2err_7;15;2;7;1;13;2;107;120;6;
cluster_15ac_2err_7;15;2;7;2;13;2;107;133;9;
cluster_15ac_2err_7;15;2;7;3;13;7;107;144;13;
cluster_15ac_2err_7;15;2;7;4;13;11;107;197;20;
cluster_15ac_2err_7;15;2;7;1;14;9;107;133;18;
cluster_15ac_2err_7;15;2;7;2;14;12;107;144;8;
cluster_15ac_2err_7;15;2;7;3;14;1;107;216;35;
cluster_15ac_2err_8;15;2;8;3;0;5;88;178;19;
cluster_15ac_2err_8;15;2;8;4;0;5;88;103;8;
cluster_15ac_2err_8;15;2;8;1;1;6;88;2560;7;
cluster_15ac_2err_8;15;2;8;2;1;7;88;2560;7;
cluster_15ac_2err_8;15;2;8;3;1;9;88;2571;4;
cluster_15ac_2err_8;15;2;8;0;2;9;88;288;57;
cluster_15ac_2err_8;15;2;8;1;2;4;88;155;19;
cluster_15ac_2err_8;15;2;8;2;2;5;88;185;27;
cluster_15ac_2err_8;15;2;8;3;2;6;88;2618;26;
cluster_15ac_2err_8;15;2;8;4;2;5;88;158;27;
cluster_15ac_2err_8;15;2;8;0;3;13;88;100;11;
cluster_15ac_2err_8;15;2;8;3;3;9;88;160;25;
cluster_15ac_2err_8;15;2;8;4;3;9;88;2571;4;
cluster_15ac_2err_8;15;2;8;0;4;13;88;186;22;
cluster_15ac_2err_8;15;2;8;1;4;6;88;2560;7;
cluster_15ac_2err_8;15;2;8;2;4;5;88;91;6;
cluster_15ac_2err_8;15;2;8;3;4;13;88;219;32;
cluster_15ac_2err_8;15;2;8;0;5;3;88;125;14;
cluster_15ac_2err_8;15;2;8;1;5;12;88;96;7;
cluster_15ac_2err_8;15;2;8;2;5;14;88;103;8;
cluster_15ac_2err_8;15;2;8;3;5;3;88;96;7;
cluster_15ac_2err_8;15;2;8;4;5;11;88;101;9;
cluster_15ac_2err_8;15;2;8;0;6;11;88;2560;7;
cluster_15ac_2err_8;15;2;8;1;6;11;88;2560;7;
cluster_15ac_2err_8;15;2;8;2;6;8;88;2560;7;
cluster_15ac_2err_8;15;2;8;3;6;11;88;221;37;
cluster_15ac_2err_8;15;2;8;4;6;5;88;2563;14;
cluster_15ac_2err_8;15;2;8;0;7;11;88;2560;7;
cluster_15ac_2err_8;15;2;8;1;7;4;88;2560;7;
cluster_15ac_2err_8;15;2;8;2;7;13;88;2593;23;
cluster_15ac_2err_8;15;2;8;3;7;6;88;2560;7;
cluster_15ac_2err_8;15;2;8;4;7;8;88;2560;7;
cluster_15ac_2err_8;15;2;8;2;8;2;88;142;16;
cluster_15ac_2err_8;15;2;8;3;8;7;88;2560;7;
cluster_15ac_2err_8;15;2;8;4;8;9;88;2571;4;
cluster_15ac_2err_8;15;2;8;0;9;8;88;2571;4;
cluster_15ac_2err_8;15;2;8;1;9;4;88;2571;4;
cluster_15ac_2err_8;15;2;8;2;9;1;88;212;29;
cluster_15ac_2err_8;15;2;8;3;9;13;88;267;51;
cluster_15ac_2err_8;15;2;8;4;9;12;88;139;20;
cluster_15ac_2err_8;15;2;8;0;10;7;88;2560;7;
cluster_15ac_2err_8;15;2;8;1;10;13;88;98;9;
cluster_15ac_2err_8;15;2;8;2;10;9;88;124;18;
cluster_15ac_2err_8;15;2;8;3;10;9;88;2571;4;
cluster_15ac_2err_8;15;2;8;4;10;5;88;141;16;
cluster_15ac_2err_8;15;2;8;0;12;9;88;2571;4;
cluster_15ac_2err_8;15;2;8;2;12;7;88;2560;7;
cluster_15ac_2err_8;15;2;8;4;12;2;88;2585;8;
cluster_15ac_2err_8;15;2;8;0;13;11;88;202;30;
cluster_15ac_2err_8;15;2;8;1;13;11;88;157;18;
cluster_15ac_2err_8;15;2;8;2;13;14;88;109;12;
cluster_15ac_2err_8;15;2;8;3;13;6;88;2655;28;
cluster_15ac_2err_8;15;2;8;4;13;4;88;171;31;
cluster_15ac_2err_8;15;2;8;0;14;2;88;162;22;
cluster_15ac_2err_8;15;2;8;2;14;2;88;144;19;
cluster_15ac_2err_9;15;2;9;0;0;6;182;2778;33;
cluster_15ac_2err_9;15;2;9;1;0;13;182;2668;9;
cluster_15ac_2err_9;15;2;9;3;0;13;182;2659;13;
cluster_15ac_2err_9;15;2;9;4;0;13;182;2718;22;
cluster_15ac_2err_9;15;2;9;0;1;14;182;373;40;
cluster_15ac_2err_9;15;2;9;1;1;8;182;304;29;
cluster_15ac_2err_9;15;2;9;2;1;13;182;2759;35;
cluster_15ac_2err_9;15;2;9;3;1;3;182;333;38;
cluster_15ac_2err_9;15;2;9;4;1;5;182;2669;4;
cluster_15ac_2err_9;15;2;9;0;2;8;182;2648;6;
cluster_15ac_2err_9;15;2;9;1;2;14;182;2648;6;
cluster_15ac_2err_9;15;2;9;2;2;3;182;2648;6;
cluster_15ac_2err_9;15;2;9;3;2;5;182;2648;6;
cluster_15ac_2err_9;15;2;9;4;2;7;182;2648;6;
cluster_15ac_2err_9;15;2;9;0;3;2;182;2648;6;
cluster_15ac_2err_9;15;2;9;2;3;12;182;2753;34;
cluster_15ac_2err_9;15;2;9;4;3;11;182;187;5;
cluster_15ac_2err_9;15;2;9;0;4;11;182;212;10;
cluster_15ac_2err_9;15;2;9;1;4;11;182;182;4;
cluster_15ac_2err_9;15;2;9;2;4;2;182;2648;6;
cluster_15ac_2err_9;15;2;9;0;5;6;182;2676;7;
cluster_15ac_2err_9;15;2;9;1;5;1;182;313;32;
cluster_15ac_2err_9;15;2;9;0;6;12;182;5240;31;
cluster_15ac_2err_9;15;2;9;1;6;3;182;2745;25;
cluster_15ac_2err_9;15;2;9;2;6;8;182;2676;7;
cluster_15ac_2err_9;15;2;9;3;6;13;182;7721;44;
cluster_15ac_2err_9;15;2;9;4;6;13;182;5170;20;
cluster_15ac_2err_9;15;2;9;3;7;6;182;2746;28;
cluster_15ac_2err_9;15;2;9;0;8;11;182;187;5;
cluster_15ac_2err_9;15;2;9;2;8;13;182;2675;10;
cluster_15ac_2err_9;15;2;9;4;8;9;182;2656;8;
cluster_15ac_2err_9;15;2;9;0;9;12;182;10123;19;
cluster_15ac_2err_9;15;2;9;1;9;2;182;5112;14;
cluster_15ac_2err_9;15;2;9;2;9;14;182;2655;9;
cluster_15ac_2err_9;15;2;9;3;9;4;182;2646;8;
cluster_15ac_2err_9;15;2;9;4;9;4;182;2776;37;
cluster_15ac_2err_9;15;2;9;0;10;4;182;2665;4;
cluster_15ac_2err_9;15;2;9;1;10;13;182;5168;22;
cluster_15ac_2err_9;15;2;9;2;10;14;182;2665;4;
cluster_15ac_2err_9;15;2;9;3;10;12;182;7646;8;
cluster_15ac_2err_9;15;2;9;4;10;9;182;5166;24;
cluster_15ac_2err_9;15;2;9;0;11;7;182;188;6;
cluster_15ac_2err_9;15;2;9;1;11;13;182;2708;20;
cluster_15ac_2err_9;15;2;9;2;11;1;182;2674;9;
cluster_15ac_2err_9;15;2;9;3;11;3;182;201;8;
cluster_15ac_2err_9;15;2;9;4;11;12;182;2811;38;
cluster_15ac_2err_9;15;2;9;0;12;4;182;2778;31;
cluster_15ac_2err_9;15;2;9;1;12;11;182;2695;26;
cluster_15ac_2err_9;15;2;9;2;12;11;182;2701;23;
cluster_15ac_2err_9;15;2;9;3;12;6;182;7603;20;
cluster_15ac_2err_9;15;2;9;4;12;2;182;7629;10;
cluster_15ac_2err_9;15;2;9;0;13;4;182;2666;10;
cluster_15ac_2err_9;15;2;9;1;13;3;182;2671;10;
cluster_15ac_2err_9;15;2;9;2;13;9;182;5130;19;
cluster_15ac_2err_9;15;2;9;3;13;8;182;2671;10;
cluster_15ac_2err_9;15;2;9;4;13;3;182;2729;28;
cluster_15ac_2err_9;15;2;9;1;14;13;182;2670;14;
cluster_15ac_2err_9;15;2;9;2;14;9;182;2747;29;
cluster_15ac_2err_9;15;2;9;3;14;11;182;182;4;
cluster_15ac_2err_9;15;2;9;4;14;9;182;2646;8;
cluster_15ac_3err_0;15;3;0;0;0;3;141;141;3;
cluster_15ac_3err_0;15;3;0;3;0;5;141;157;8;
cluster_15ac_3err_0;15;3;0;0;1;4;141;228;26;
cluster_15ac_3err_0;15;3;0;1;1;3;141;144;4;
cluster_15ac_3err_0;15;3;0;4;1;5;141;2633;3;
cluster_15ac_3err_0;15;3;0;0;2;1;141;2616;8;
cluster_15ac_3err_0;15;3;0;1;2;11;141;2625;10;
cluster_15ac_3err_0;15;3;0;2;2;3;141;2629;12;
cluster_15ac_3err_0;15;3;0;3;2;3;141;2645;14;
cluster_15ac_3err_0;15;3;0;4;2;6;141;5100;16;
cluster_15ac_3err_0;15;3;0;0;3;4;141;206;24;
cluster_15ac_3err_0;15;3;0;1;3;14;141;141;3;
cluster_15ac_3err_0;15;3;0;2;3;1;141;161;6;
cluster_15ac_3err_0;15;3;0;3;3;10;141;193;25;
cluster_15ac_3err_0;15;3;0;4;3;5;141;183;21;
cluster_15ac_3err_0;15;3;0;0;4;6;141;2699;44;
cluster_15ac_3err_0;15;3;0;1;4;6;141;2733;53;
cluster_15ac_3err_0;15;3;0;2;4;9;141;237;28;
cluster_15ac_3err_0;15;3;0;3;4;9;141;2620;5;
cluster_15ac_3err_0;15;3;0;4;4;7;141;308;58;
cluster_15ac_3err_0;15;3;0;0;5;3;141;154;11;
cluster_15ac_3err_0;15;3;0;1;5;4;141;2623;11;
cluster_15ac_3err_0;15;3;0;2;5;3;141;153;11;
cluster_15ac_3err_0;15;3;0;3;5;11;141;147;7;
cluster_15ac_3err_0;15;3;0;4;5;12;141;144;6;
cluster_15ac_3err_0;15;3;0;0;6;2;141;5113;19;
cluster_15ac_3err_0;15;3;0;1;6;9;141;2612;5;
cluster_15ac_3err_0;15;3;0;2;6;11;141;2612;5;
cluster_15ac_3err_0;15;3;0;3;6;4;141;2706;44;
cluster_15ac_3err_0;15;3;0;4;6;12;141;2612;5;
cluster_15ac_3err_0;15;3;0;0;7;4;141;285;46;
cluster_15ac_3err_0;15;3;0;1;7;11;141;2682;15;
cluster_15ac_3err_0;15;3;0;2;7;6;141;2666;23;
cluster_15ac_3err_0;15;3;0;3;7;4;141;223;37;
cluster_15ac_3err_0;15;3;0;4;7;12;141;207;21;
cluster_15ac_3err_0;15;3;0;1;8;3;141;141;3;
cluster_15ac_3err_0;15;3;0;4;8;5;141;171;9;
cluster_15ac_3err_0;15;3;0;0;9;4;141;232;35;
cluster_15ac_3err_0;15;3;0;2;9;2;141;2649;14;
cluster_15ac_3err_0;15;3;0;3;9;5;141;150;7;
cluster_15ac_3err_0;15;3;0;4;9;10;141;2734;46;
cluster_15ac_3err_0;15;3;0;0;10;5;141;250;41;
cluster_15ac_3err_0;15;3;0;1;10;3;141;209;24;
cluster_15ac_3err_0;15;3;0;2;10;14;141;199;23;
cluster_15ac_3err_0;15;3;0;3;10;14;141;192;25;
cluster_15ac_3err_0;15;3;0;4;10;4;141;5112;16;
cluster_15ac_3err_0;15;3;0;0;11;2;141;2637;10;
cluster_15ac_3err_0;15;3;0;4;11;7;141;2666;13;
cluster_15ac_3err_0;15;3;0;1;12;5;141;157;8;
cluster_15ac_3err_0;15;3;0;3;12;4;141;253;35;
cluster_15ac_3err_0;15;3;0;4;12;3;141;144;4;
cluster_15ac_3err_0;15;3;0;1;13;6;141;2612;5;
cluster_15ac_3err_0;15;3;0;4;13;10;141;5112;5;
cluster_15ac_3err_0;15;3;0;0;14;4;141;238;31;
cluster_15ac_3err_0;15;3;0;1;14;2;141;2627;10;
cluster_15ac_3err_3;15;3;3;0;0;8;208;2693;30;
cluster_15ac_3err_3;15;3;3;1;0;3;208;2696;20;
cluster_15ac_3err_3;15;3;3;2;0;6;208;5148;26;
cluster_15ac_3err_3;15;3;3;3;0;14;208;2739;40;
cluster_15ac_3err_3;15;3;3;4;0;12;208;2707;44;
cluster_15ac_3err_3;15;3;3;0;1;0;208;2737;40;
cluster_15ac_3err_3;15;3;3;1;1;4;208;301;45;
cluster_15ac_3err_3;15;3;3;2;1;7;208;264;24;
cluster_15ac_3err_3;15;3;3;3;1;4;208;255;32;
cluster_15ac_3err_3;15;3;3;4;1;11;208;2674;26;
cluster_15ac_3err_3;15;3;3;0;2;13;208;2707;9;
cluster_15ac_3err_3;15;3;3;1;2;9;208;2741;48;
cluster_15ac_3err_3;15;3;3;2;2;12;208;251;26;
cluster_15ac_3err_3;15;3;3;3;2;14;208;2723;14;
cluster_15ac_3err_3;15;3;3;4;2;8;208;249;21;
cluster_15ac_3err_3;15;3;3;0;3;9;208;2733;28;
cluster_15ac_3err_3;15;3;3;1;3;5;208;335;53;
cluster_15ac_3err_3;15;3;3;2;3;2;208;311;47;
cluster_15ac_3err_3;15;3;3;3;3;10;208;2761;55;
cluster_15ac_3err_3;15;3;3;4;3;10;208;2745;49;
cluster_15ac_3err_3;15;3;3;0;4;0;208;2659;8;
cluster_15ac_3err_3;15;3;3;1;4;14;208;276;12;
cluster_15ac_3err_3;15;3;3;2;4;2;208;249;16;
cluster_15ac_3err_3;15;3;3;4;4;0;208;2660;10;
cluster_15ac_3err_3;15;3;3;0;5;7;208;184;17;
cluster_15ac_3err_3;15;3;3;1;5;2;208;292;51;
cluster_15ac_3err_3;15;3;3;2;5;12;208;266;40;
cluster_15ac_3err_3;15;3;3;3;5;10;208;2638;26;
cluster_15ac_3err_3;15;3;3;4;5;3;208;302;44;
cluster_15ac_3err_3;15;3;3;0;6;9;208;328;57;
cluster_15ac_3err_3;15;3;3;1;6;13;208;255;50;
cluster_15ac_3err_3;15;3;3;2;6;9;208;5232;45;
cluster_15ac_3err_3;15;3;3;3;6;0;208;2798;50;
cluster_15ac_3err_3;15;3;3;4;6;9;208;5250;56;
cluster_15ac_3err_3;15;3;3;0;7;6;208;2738;39;
cluster_15ac_3err_3;15;3;3;1;7;6;208;2784;33;
cluster_15ac_3err_3;15;3;3;2;7;12;208;320;23;
cluster_15ac_3err_3;15;3;3;4;7;3;208;209;4;
cluster_15ac_3err_3;15;3;3;0;8;4;208;219;5;
cluster_15ac_3err_3;15;3;3;1;8;3;208;2690;6;
cluster_15ac_3err_3;15;3;3;2;8;10;208;2669;21;
cluster_15ac_3err_3;15;3;3;3;8;9;208;2791;55;
cluster_15ac_3err_3;15;3;3;4;8;13;208;261;32;
cluster_15ac_3err_3;15;3;3;0;9;5;208;2648;20;
cluster_15ac_3err_3;15;3;3;1;9;8;208;2728;35;
cluster_15ac_3err_3;15;3;3;2;9;1;208;2823;43;
cluster_15ac_3err_3;15;3;3;3;9;7;208;2691;4;
cluster_15ac_3err_3;15;3;3;4;9;11;208;2688;17;
cluster_15ac_3err_3;15;3;3;0;10;5;208;2748;57;
cluster_15ac_3err_3;15;3;3;1;10;3;208;2726;39;
cluster_15ac_3err_3;15;3;3;2;10;12;208;2704;34;
cluster_15ac_3err_3;15;3;3;3;10;7;208;2684;5;
cluster_15ac_3err_3;15;3;3;4;10;0;208;2814;50;
cluster_15ac_3err_3;15;3;3;0;11;0;208;2660;10;
cluster_15ac_3err_3;15;3;3;1;11;8;208;201;21;
cluster_15ac_3err_3;15;3;3;2;11;13;208;194;9;
cluster_15ac_3err_3;15;3;3;3;11;5;208;150;17;
cluster_15ac_3err_3;15;3;3;4;11;6;208;341;54;
cluster_15ac_3err_3;15;3;3;0;12;10;208;321;40;
cluster_15ac_3err_3;15;3;3;1;12;7;208;225;8;
cluster_15ac_3err_3;15;3;3;2;12;3;208;285;37;
cluster_15ac_3err_3;15;3;3;3;12;14;208;259;11;
cluster_15ac_3err_3;15;3;3;4;12;11;208;205;22;
cluster_15ac_3err_3;15;3;3;0;13;11;208;194;9;
cluster_15ac_3err_3;15;3;3;1;13;8;208;220;27;
cluster_15ac_3err_3;15;3;3;2;13;10;208;2684;5;
cluster_15ac_3err_3;15;3;3;3;13;11;208;276;34;
cluster_15ac_3err_3;15;3;3;4;13;3;208;228;7;
cluster_15ac_3err_3;15;3;3;0;14;6;208;2745;50;
cluster_15ac_3err_3;15;3;3;1;14;13;208;310;42;
cluster_15ac_3err_3;15;3;3;2;14;0;208;2848;47;
cluster_15ac_3err_3;15;3;3;3;14;3;208;295;44;
cluster_15ac_3err_3;15;3;3;4;14;9;208;2677;37;
cluster_15ac_3err_4;15;3;4;1;0;5;135;2616;4;
cluster_15ac_3err_4;15;3;4;2;0;5;135;2616;4;
cluster_15ac_3err_4;15;3;4;3;0;10;135;2649;17;
cluster_15ac_3err_4;15;3;4;0;1;5;135;2616;4;
cluster_15ac_3err_4;15;3;4;1;1;10;135;2638;11;
cluster_15ac_3err_4;15;3;4;0;2;6;135;178;18;
cluster_15ac_3err_4;15;3;4;1;2;8;135;209;20;
cluster_15ac_3err_4;15;3;4;2;2;11;135;2723;33;
cluster_15ac_3err_4;15;3;4;3;2;11;135;2688;33;
cluster_15ac_3err_4;15;3;4;4;2;3;135;154;11;
cluster_15ac_3err_4;15;3;4;0;3;6;135;207;19;
cluster_15ac_3err_4;15;3;4;1;3;4;135;2618;4;
cluster_15ac_3err_4;15;3;4;2;3;10;135;2619;9;
cluster_15ac_3err_4;15;3;4;0;4;10;135;5147;12;
cluster_15ac_3err_4;15;3;4;1;4;12;135;2618;4;
cluster_15ac_3err_4;15;3;4;2;4;9;135;2618;4;
cluster_15ac_3err_4;15;3;4;3;4;10;135;5099;13;
cluster_15ac_3err_4;15;3;4;4;4;7;135;2618;4;
cluster_15ac_3err_4;15;3;4;0;5;9;135;2616;4;
cluster_15ac_3err_4;15;3;4;1;5;1;135;2616;4;
cluster_15ac_3err_4;15;3;4;2;5;14;135;2616;4;
cluster_15ac_3err_4;15;3;4;3;5;11;135;5198;36;
cluster_15ac_3err_4;15;3;4;4;5;3;135;2616;4;
cluster_15ac_3err_4;15;3;4;0;6;14;135;138;6;
cluster_15ac_3err_4;15;3;4;1;6;10;135;2675;24;
cluster_15ac_3err_4;15;3;4;2;6;5;135;2625;20;
cluster_15ac_3err_4;15;3;4;3;6;7;135;207;22;
cluster_15ac_3err_4;15;3;4;4;6;0;135;143;6;
cluster_15ac_3err_4;15;3;4;0;7;5;135;2616;4;
cluster_15ac_3err_4;15;3;4;1;7;11;135;7585;7;
cluster_15ac_3err_4;15;3;4;2;7;11;135;5223;30;
cluster_15ac_3err_4;15;3;4;0;8;11;135;5179;39;
cluster_15ac_3err_4;15;3;4;1;8;6;135;138;6;
cluster_15ac_3err_4;15;3;4;0;9;11;135;5215;38;
cluster_15ac_3err_4;15;3;4;1;9;2;135;208;25;
cluster_15ac_3err_4;15;3;4;2;9;5;135;2616;4;
cluster_15ac_3err_4;15;3;4;0;10;8;135;5127;3;
cluster_15ac_3err_4;15;3;4;1;10;14;135;226;21;
cluster_15ac_3err_4;15;3;4;2;10;0;135;2633;19;
cluster_15ac_3err_4;15;3;4;3;10;11;135;2668;35;
cluster_15ac_3err_4;15;3;4;4;10;14;135;2643;11;
cluster_15ac_3err_4;15;3;4;0;11;10;135;5190;35;
cluster_15ac_3err_4;15;3;4;1;11;9;135;7585;7;
cluster_15ac_3err_4;15;3;4;2;11;7;135;5183;33;
cluster_15ac_3err_4;15;3;4;3;11;1;135;7585;7;
cluster_15ac_3err_4;15;3;4;4;11;5;135;7589;32;
cluster_15ac_3err_4;15;3;4;0;12;11;135;5241;39;
cluster_15ac_3err_4;15;3;4;1;12;6;135;219;18;
cluster_15ac_3err_4;15;3;4;2;12;2;135;2678;24;
cluster_15ac_3err_4;15;3;4;0;13;6;135;5208;35;
cluster_15ac_3err_4;15;3;4;1;13;8;135;5263;44;
cluster_15ac_3err_4;15;3;4;2;13;9;135;237;26;
cluster_15ac_3err_4;15;3;4;3;13;6;135;2689;23;
cluster_15ac_3err_4;15;3;4;4;13;2;135;2788;40;
cluster_15ac_3err_4;15;3;4;1;14;4;135;2618;4;
cluster_15ac_3err_4;15;3;4;2;14;6;135;143;8;
cluster_15ac_3err_4;15;3;4;3;14;10;135;5127;3;
cluster_15ac_3err_4;15;3;4;4;14;2;135;233;30;
cluster_15ac_3err_5;15;3;5;0;0;13;208;2700;3;
cluster_15ac_3err_5;15;3;5;1;0;3;208;2700;3;
cluster_15ac_3err_5;15;3;5;2;0;7;208;5183;7;
cluster_15ac_3err_5;15;3;5;3;0;5;208;2700;3;
cluster_15ac_3err_5;15;3;5;4;0;2;208;2851;42;
cluster_15ac_3err_5;15;3;5;0;1;7;208;12641;11;
cluster_15ac_3err_5;15;3;5;1;1;10;208;10250;51;
cluster_15ac_3err_5;15;3;5;2;1;12;208;12683;46;
cluster_15ac_3err_5;15;3;5;3;1;12;208;12649;50;
cluster_15ac_3err_5;15;3;5;4;1;11;208;17629;12;
cluster_15ac_3err_5;15;3;5;0;2;10;208;7700;4;
cluster_15ac_3err_5;15;3;5;1;2;1;208;12656;8;
cluster_15ac_3err_5;15;3;5;2;2;4;208;5164;11;
cluster_15ac_3err_5;15;3;5;3;2;4;208;5163;13;
cluster_15ac_3err_5;15;3;5;4;2;5;208;2701;2;
cluster_15ac_3err_5;15;3;5;1;3;0;208;2700;3;
cluster_15ac_3err_5;15;3;5;2;3;0;208;2700;3;
cluster_15ac_3err_5;15;3;5;3;3;9;208;2694;4;
cluster_15ac_3err_5;15;3;5;4;3;1;208;7701;39;
cluster_15ac_3err_5;15;3;5;0;4;7;208;5174;8;
cluster_15ac_3err_5;15;3;5;1;4;9;208;5177;8;
cluster_15ac_3err_5;15;3;5;2;4;8;208;10157;10;
cluster_15ac_3err_5;15;3;5;3;4;12;208;5173;8;
cluster_15ac_3err_5;15;3;5;4;4;6;208;7678;8;
cluster_15ac_3err_5;15;3;5;0;5;7;208;2691;4;
cluster_15ac_3err_5;15;3;5;1;5;8;208;7674;6;
cluster_15ac_3err_5;15;3;5;2;5;4;208;2691;4;
cluster_15ac_3err_5;15;3;5;3;5;4;208;2691;4;
cluster_15ac_3err_5;15;3;5;0;6;2;208;7680;9;
cluster_15ac_3err_5;15;3;5;1;6;1;208;10225;54;
cluster_15ac_3err_5;15;3;5;2;6;14;208;5195;4;
cluster_15ac_3err_5;15;3;5;3;6;1;208;10242;52;
cluster_15ac_3err_5;15;3;5;4;6;7;208;7678;8;
cluster_15ac_3err_5;15;3;5;0;7;4;208;5174;8;
cluster_15ac_3err_5;15;3;5;1;7;0;208;5183;7;
cluster_15ac_3err_5;15;3;5;2;7;0;208;5183;7;
cluster_15ac_3err_5;15;3;5;3;7;8;208;7657;10;
cluster_15ac_3err_5;15;3;5;4;7;3;208;2691;4;
cluster_15ac_3err_5;15;3;5;0;8;11;208;12645;11;
cluster_15ac_3err_5;15;3;5;1;8;1;208;12669;46;
cluster_15ac_3err_5;15;3;5;2;8;9;208;10160;10;
cluster_15ac_3err_5;15;3;5;3;8;3;208;7674;6;
cluster_15ac_3err_5;15;3;5;4;8;2;208;10172;7;
cluster_15ac_3err_5;15;3;5;0;9;3;208;2694;4;
cluster_15ac_3err_5;15;3;5;1;9;7;208;5177;8;
cluster_15ac_3err_5;15;3;5;2;9;5;208;2694;4;
cluster_15ac_3err_5;15;3;5;3;9;4;208;5177;8;
cluster_15ac_3err_5;15;3;5;4;9;4;208;5177;8;
cluster_15ac_3err_5;15;3;5;0;10;7;208;5216;13;
cluster_15ac_3err_5;15;3;5;1;10;6;208;7683;11;
cluster_15ac_3err_5;15;3;5;2;10;9;208;7688;6;
cluster_15ac_3err_5;15;3;5;3;10;8;208;10143;20;
cluster_15ac_3err_5;15;3;5;4;10;13;208;5202;2;
cluster_15ac_3err_5;15;3;5;0;11;6;208;10157;21;
cluster_15ac_3err_5;15;3;5;1;11;14;208;5162;10;
cluster_15ac_3err_5;15;3;5;2;11;2;208;7656;14;
cluster_15ac_3err_5;15;3;5;3;11;2;208;7642;15;
cluster_15ac_3err_5;15;3;5;4;11;8;208;10246;50;
cluster_15ac_3err_5;15;3;5;0;12;0;208;7682;7;
cluster_15ac_3err_5;15;3;5;1;12;5;208;5171;10;
cluster_15ac_3err_5;15;3;5;2;12;11;208;7642;15;
cluster_15ac_3err_5;15;3;5;3;12;4;208;5164;11;
cluster_15ac_3err_5;15;3;5;4;12;6;208;10150;16;
cluster_15ac_3err_5;15;3;5;0;13;10;208;5202;2;
cluster_15ac_3err_5;15;3;5;1;13;10;208;5202;2;
cluster_15ac_3err_5;15;3;5;2;13;2;208;2701;8;
cluster_15ac_3err_5;15;3;5;3;13;4;208;2691;4;
cluster_15ac_3err_5;15;3;5;4;13;8;208;7674;6;
cluster_15ac_3err_5;15;3;5;0;14;8;208;7674;6;
cluster_15ac_3err_5;15;3;5;1;14;2;208;2706;1;
cluster_15ac_3err_5;15;3;5;2;14;2;208;2701;8;
